Solar_Irradiance,Cloud_Cover,Temperature,Humidity,Battery_Level,Grid_Price,Solar_Generation_kW,Hospital_Load_kW,Residential_Load_kW,EV_Load_kW,Emergency_Load_kW,Total_Load_kW,Distribution_Action
111.79901333601555,4.126974737462186,39.14058025258165,27.962290818703103,23.355525113862804,0.2280262117296643,2.1590816494351555,26.483622112530888,74.81572462741516,18.102696002525022,16.35369124168878,135.75573398415986,Emergency_Priority
951.4412603906666,91.88528558831042,28.971917932364107,56.6027287140644,56.94977239632252,0.12653175733291785,4.458249885896928,18.626928470134754,71.3122662878317,27.62949433659923,10.24713718862834,127.81582628319403,Residential_Support
967.3504314208313,60.908165502101355,39.57686562765267,32.39349252487814,70.67674780657374,0.2126225513630428,9.52708526583177,21.093479550149624,49.58099236280307,20.762899109639747,8.125337401252537,99.56270842384498,Residential_Support
817.9774807106381,80.73143007690523,20.166802704359082,65.02666630873748,63.16486161497439,0.2008890258161749,5.3534676494671,20.059093294608427,52.83943369443549,7.273293517514059,14.593579388304722,94.7653998948627,Residential_Support
339.38308071470215,38.38749534342776,39.136154835711935,37.455433449639806,97.99904669080136,0.15351234799489935,4.61631720919841,18.052455523142058,24.848996957668884,28.195986756685553,19.3877823724063,90.4852216099028,Residential_Support
142.78850830606467,47.18429748376137,14.366867431858708,77.79732375267281,21.328711503188668,0.1912367353346603,1.7328742572586455,25.888534174969678,67.98859414173148,5.699406507873258,18.118356691836137,117.69489151641056,Emergency_Priority
700.021375186549,86.8850751801164,11.220843170410854,68.30019504872507,98.78269656724797,0.2844115814462104,3.8635258686023497,24.082176373068236,24.581109060292405,5.5798763256180095,6.158265783334686,60.401427542313336,Residential_Support
468.14486905262123,41.48479698098231,10.989521813638078,62.870344571545154,52.000654049910274,0.08116724603412075,6.126081572663001,24.003076126896502,58.63407626747625,22.268593081625582,9.165553510529646,114.07129898652798,Residential_Support
165.9363231025399,53.4659566749085,23.946111117976812,81.89203684739974,29.67695089994239,0.17176730041547283,1.8400690850851285,21.28820419945746,26.833688011321655,15.570186701192537,15.310120035514855,79.0021989474865,Emergency_Priority
520.4180646057066,2.0194923084332905,12.490125924357844,57.52047731262117,94.89527434051814,0.1534005185695908,10.233197912340637,25.91066333800852,46.021192098637925,4.800911387714841,13.14055201872857,89.87331884308985,Balanced_Distribution
82.66909505945748,15.85980058380423,25.365036525028053,40.23888052592635,52.175197913013335,0.2914708348323644,1.4348626741747246,28.688075104943604,41.60309176196159,3.417978441153685,7.919996502397225,81.6291418104561,Hospital_Priority
913.8543819748429,64.16865079747997,19.825015105267013,66.55291226000661,41.26122596894683,0.2942567308828525,8.50362052004843,30.287544292995786,44.889021128528825,5.081882674513933,17.990927585849033,98.24937568188759,Residential_Support
295.84098252001604,71.69769010638771,20.06886977422347,91.77969741483545,29.242909343616095,0.208845317839932,2.3816338028187585,20.495641769357555,54.646647810553226,27.79399806533793,19.48578241653898,122.4220700617877,Emergency_Priority
679.3961701362829,58.26009367844994,29.068269896355094,65.08695225081543,34.108790600422196,0.2010015330569466,6.990975983238999,33.19608488913015,28.422971918743883,17.594406283875017,10.818322347756157,90.0317854395052,Hospital_Priority
346.1255222849404,14.331003627561067,14.892940184548605,67.2214586779573,98.12975592044974,0.2787067492983154,6.095789426455983,15.675726780736973,33.3836284758964,21.87481982277664,13.904776910745634,84.83895199015565,Residential_Support
544.0646201189203,44.540542857783485,32.99660111019193,90.10630109447482,37.35760959142969,0.08143934422821301,6.842470147409996,33.76100583248396,26.32846462782888,3.8405533093007307,10.312100967238495,74.24212473685206,Hospital_Priority
569.3747653761156,35.50947663631898,27.46092759335904,58.64563252308087,98.00253313836446,0.20370173264290928,8.017795319450181,22.074190019968576,59.17799938139084,11.378987730216586,8.09876090628009,100.7299380378561,Residential_Support
225.61173274925068,49.56613440350883,37.44833886542533,94.72680962860943,39.71934879508784,0.0854191298307505,2.6484510769087013,24.25002155896485,23.178064998817753,16.7084405976375,18.472187041432583,82.6087141968527,Residential_Support
971.1053963763306,87.03290345540942,20.9452196130257,31.97465326498066,30.827661902970576,0.29299569968975836,5.335754226218565,29.517783256931462,59.503710102407304,15.29255334888152,11.32399084195677,115.63803755017706,Hospital_Priority
786.3761821930589,77.58614386586518,39.48144976201377,60.27798822592402,26.502776461166256,0.1504351026150867,5.558874376474432,30.26128484276851,78.37938310601146,11.177445634067482,5.412235877905802,125.23034946075325,Hospital_Priority
942.5239944859796,8.398950138915895,27.274829401420696,35.967563076078605,47.066905474659734,0.19457628640447663,17.53111121731633,25.528866436735523,73.35223433095626,2.873075239632704,9.844767472415743,111.59894347974023,Residential_Support
900.0859829062664,89.03091977745643,39.202058685626014,53.99947762555195,31.312580368152446,0.17186507101139875,4.645805835301856,38.44747368458254,39.57284042707005,20.486292599094458,10.944150576667543,109.45075728741459,Hospital_Priority
618.0049798705309,47.17671511498236,10.81181962141346,32.79304321263261,72.72441674443478,0.2765973073108405,7.500858784911879,36.458135588579616,32.884591145857,17.937880293435118,7.547885687347732,94.82849271521945,Hospital_Priority
925.780523271961,74.38621448859985,31.83928967237164,36.68965786443546,31.57945618275806,0.29995994771485135,7.038059036526505,20.62591396979464,77.61993382069119,12.61471543598499,16.02767899676845,126.88824222323927,Residential_Support
134.06787694932353,14.003923126435215,34.49864572878209,35.810003722419765,85.18571604980822,0.09504535515697038,2.3684448318993536,29.722754849182714,46.62852207587052,27.810509549480223,7.654854870015905,111.81664134454938,Hospital_Priority
236.18371929818795,67.07195257070481,11.595198600294626,44.0023504268006,85.06101326393502,0.24104684991633002,2.0834571828403057,33.02462518516343,41.14414557561814,22.681269109930486,18.005208045514177,114.85524791622623,Hospital_Priority
92.96592446501117,23.632601760945793,27.369089920487372,30.095377588912733,35.69737366432595,0.1609596972686158,1.4931473775969275,20.423589561915396,27.563336190748245,10.944811252467634,14.109174648182803,73.04091165331407,Residential_Support
359.0638142251011,43.83808971409315,34.05826880768345,80.70066312312622,77.81861174381469,0.11059604234465097,4.557831000987946,15.461260621117676,29.993816820148112,1.5838257612843798,16.882828945541913,63.921732148092076,Residential_Support
419.2434252050079,1.6862870082104409,26.831161756692183,36.55066979691601,87.1791288381508,0.16919625651980727,8.267041047233349,39.39011351163714,64.50350317518193,24.011698301341752,15.219042068582494,143.12435705674332,Residential_Support
307.7815801852011,15.161063793047603,11.914407712164,51.24267463575313,63.111955954343195,0.2995922586419919,5.37791557511855,38.95871037871849,32.084154519932284,13.203775388175124,16.442424208698156,100.68906449552406,Hospital_Priority
837.3006336943329,9.208049312361977,30.803417226949342,21.204285367251824,42.96991697776494,0.1586648058574116,15.461028419831766,23.008692296661632,30.740935477530183,14.167011878775146,11.257394904686311,79.17403455765327,Residential_Support
388.9156603589098,23.974417293825844,11.817907440199258,27.86611574613366,49.68704680414112,0.1410278874622026,6.224308818253471,20.977870687384844,39.33401226833186,17.620575165314907,13.898877885652304,91.83133600668393,Residential_Support
316.88778420301173,10.001809002432227,34.524066850493156,87.22039253099386,80.76059785313036,0.26615770241198056,5.80951383525982,18.86536719577466,74.80006001201264,19.813944242939428,10.722861185124165,124.20223263585089,Residential_Support
565.5612790003361,69.19100266195619,11.291025499200831,82.78701528803342,36.39857175971327,0.2709463599611604,4.789266919871454,32.178643760351605,55.36195225508088,18.259201530698185,15.799255501732112,121.59905304786278,Hospital_Priority
183.8780137260245,2.903990220921937,14.121921430311124,83.0691839341396,40.10161009385746,0.15455121406303235,3.588563615570003,33.882291794031495,66.50195932512611,8.440864707420763,9.658292055881375,118.48340788245973,Hospital_Priority
812.0871317163377,61.774050062499796,18.253227715698053,50.85150629411428,24.470590263206564,0.14570809093473475,7.880757446033937,25.510057762497258,63.13401867281683,5.337052361423632,10.022074851813432,104.00320364855115,Hospital_Priority
120.82311149578229,14.070783082557426,29.000943767824,30.614809913874815,45.914716271170235,0.22240192506043172,2.133116264379512,21.070235329549213,76.99312516750697,0.8412991930169655,17.416693617230326,116.32135330730347,Residential_Support
987.5425897704914,94.51614571778968,39.29077298893918,28.092089112073708,17.786361902453734,0.12513926641853418,4.194398575864634,26.218094568700234,61.424202835818946,0.39199899325324083,7.7022178645048305,95.73651426227725,Emergency_Priority
783.6325308318245,93.30940731098542,13.534685578598033,65.42020436005366,38.89309968902003,0.1864107885769925,3.485936116382314,27.908983802637835,27.513616124706815,26.665661475152685,10.985155722350743,93.07341712484808,Hospital_Priority
238.7798974574638,22.55031025209626,14.281230076417552,82.11449411814722,43.613144285307136,0.11109561216249605,3.878171154211019,28.585096814817298,32.12547841927535,29.836158024414377,13.598823364520907,104.14555662302794,Hospital_Priority
55.246011267422276,61.442129822302945,21.06611190102941,87.50858616051823,32.993121918171894,0.1470460512112274,0.5391814592722171,26.0841863510257,62.170641476138975,10.729321917298162,7.002553392043877,105.98670313650672,Hospital_Priority
824.6883570320924,2.8005319472458434,35.08657413265961,41.654873792016986,19.122230722148934,0.1454459294937238,16.10883945891017,15.093343710110242,32.90083532761084,6.390674149706684,14.191720656996235,68.576573844424,Residential_Support
721.5144766552363,93.17885430511741,24.016928582524425,44.076992737509016,56.950051830539955,0.23287799230207806,3.2253074832228417,26.79444460405277,69.6003963871662,11.980619859132108,10.607084799869448,118.98254565022052,Hospital_Priority
742.5568096389379,52.29873081917097,19.64831800767465,27.56574926460685,87.85730527799237,0.1421000676988469,8.378673075237225,23.681797230320957,72.77999172194848,3.097460053741601,8.213332628087707,107.77258163409874,Residential_Support
782.7068293516485,4.322315141777899,26.83611496626584,78.08073419510089,40.20802712204234,0.2776690547459249,15.0902856570197,28.914049938624416,44.863583480186364,18.891516861775774,5.856131234054724,98.52528151464128,Residential_Support
120.34241914738584,34.24999930081374,17.815695923372502,40.67677033408542,31.31214142781248,0.2962701407612309,1.7198937543383501,16.734464628620426,42.93981650350383,6.750353799821596,13.449368063846334,79.87400299579218,Residential_Support
390.54244211705895,7.684946186123421,22.034797217425627,56.069710217257224,35.653439592145304,0.0978335742766392,7.310632567163376,36.9797315180445,27.246718941982017,9.522705388146534,19.570487027230882,93.31964287540393,Hospital_Priority
160.07560654887322,39.294443937335984,19.978154476961258,89.66729783966242,87.56984631738132,0.16748247900647267,2.153165139765839,36.88602537770488,76.26911123734646,25.663467530570195,16.598258048828217,155.41686219444978,Hospital_Priority
869.9482545818139,66.9926342161323,34.12423067243938,76.41617977437028,57.502683064701785,0.14640503396871016,7.685610890609244,29.102885819877514,49.22598982652171,17.072940470999033,10.942527849668977,106.34434396706723,Hospital_Priority
642.13322048618,46.98899080414396,37.727671793140026,23.955342221680382,21.77113161436973,0.157437828272409,7.813799077646857,33.42799177647526,62.48345574241283,4.044564528699278,7.844190393936362,107.80020244152372,Hospital_Priority
364.3531236100167,38.37221747194545,32.78716576470735,20.611594584457226,73.82994841499162,0.1383780749353896,4.956889589575971,25.947593515364026,29.460879839781583,2.8656985614766715,16.260707598692697,74.53487951531497,Hospital_Priority
110.38043277172245,11.91570455404648,23.172507280899502,79.05559444103059,23.893203991010452,0.16418626946466547,1.9883985511918434,29.757496107304327,52.37300024217584,19.62556494609799,17.95572227668528,119.71178357226344,Emergency_Priority
345.43320562987907,24.493904569365633,25.130049324899915,61.43751777340218,15.4219962648013,0.11111121040917746,5.498496116966196,30.441854521782652,66.6303198888283,4.879795804119881,10.177243978613536,112.12921419334437,Hospital_Priority
358.9241559254097,10.014328773835112,13.752210817883071,74.02508070220256,33.011638884812555,0.14156002061997427,6.579419034790142,23.847214602283312,55.8743566446534,5.904093624383186,5.932694135951379,91.55835900727128,Residential_Support
743.1258694211608,80.74987316566607,32.40594133403613,31.76114913699601,25.128116156508927,0.24451993315040443,4.861297438109205,39.0218043324533,42.791416960613105,18.05360003487301,14.288494942461105,114.15531627040052,Emergency_Priority
655.6795977874525,13.523982798472256,27.89427038185132,85.4035887477965,64.44977269372012,0.1556902356433872,11.63569202211793,30.065092405404986,56.89562784302404,27.317290106983826,6.3754280537226995,120.65343840913555,Residential_Support
892.8521054475102,59.53733665488935,37.07319988412309,77.99937342608465,53.61097666060377,0.12572367741146656,8.997369378107674,39.76328790548025,79.73351904517295,16.24265345008855,7.6035225688778425,143.34298296961958,Residential_Support
498.60417890385185,34.27404135888459,16.018334307254598,86.81291855409603,75.16580954435805,0.10385768848426513,7.123886869833154,25.809269203450825,60.96028658684369,14.049500588166707,5.065979465844177,105.88503584430539,Hospital_Priority
163.61453364138663,22.59783846551835,32.791783657978364,45.58220619931031,56.04139452342213,0.1565609124023009,2.656068205854537,15.808019189687792,50.18728608691384,25.76026797519407,8.913419623082389,100.6689928748781,Residential_Support
727.5825478618452,63.946843949210376,30.54014985157569,40.67788964624347,47.71053416884489,0.22154999949647747,6.7972163491885205,22.560924575987023,71.32263454698452,8.80530719183781,16.42690236566724,119.1157686804766,Residential_Support
772.7457961860525,45.700230937694066,17.975366014292565,31.379857994294518,57.359682139396874,0.13572707163466763,9.569139033415238,31.269693305143047,48.251245319709824,1.0374118619231387,17.310946542667317,97.86929702944332,Residential_Support
583.2133376910214,40.01454672845591,30.021359186224753,89.75663809602477,49.103750177900004,0.17293805200148987,7.774763861537743,37.758587446314934,47.13044696034625,16.73063095329795,19.22215036737176,120.8418157273309,Hospital_Priority
782.418820956833,59.285200489222156,37.73120141729949,33.262190266838054,13.337820452263557,0.28952768754481784,7.91740030797555,30.37910610497031,53.449204342287096,3.956865743767932,17.34175480709986,105.1269309981252,Hospital_Priority
519.1058165461711,49.12676284900007,37.55307963001357,28.94879252836288,71.2629201696616,0.20151982740337576,6.131784940423374,26.794091634861385,39.22147471017489,1.8174613371574089,8.16927058902187,76.00229827121555,Hospital_Priority
546.5961879128944,30.34842085515608,31.58879723548424,34.450865674008675,96.59172935930098,0.19702649549011594,8.167201900157139,17.018575974913404,24.287694427939854,2.9112048945924816,12.852404830472452,57.06988012791819,Residential_Support
456.1639674406222,55.906128776525165,11.442193376021804,77.85362950700849,47.983020133244175,0.17018752876519974,4.872885764321435,18.618909789427054,42.623760574220405,3.309993755072713,13.802723018826528,78.3553871375467,Residential_Support
74.14817040689043,66.94985765506945,36.16793011960485,86.71469262371608,48.1359685391242,0.2025047949415962,0.6555951657836174,16.336734491300547,63.82225965388981,19.669803431971086,6.9125747076959785,106.74137228485742,Residential_Support
152.4968556436392,2.669315858685428,29.7333582101362,80.81850923723182,14.119199077352189,0.2966048003673791,2.9820934003445796,32.7795598861901,49.25375856947957,17.471684903097383,11.53163011655141,111.03663347531847,Emergency_Priority
79.85772640239753,46.58717289076753,19.313027595482033,62.24289146534636,90.13411762180735,0.1358375192009645,0.9770969102859332,35.777284981746575,71.27970898264019,9.606494065869757,9.579923215744817,126.24341124600133,Hospital_Priority
654.5898907005914,5.768328458354377,15.61751085117098,94.54131880832924,93.62092487166369,0.2872241368668482,12.462482898165277,19.110973785458214,30.930673732634464,7.2923501003146916,16.29261733116653,73.62661494957389,Balanced_Distribution
348.63818202251036,18.640541406811106,13.486115889919514,25.164054837008656,83.18252062127289,0.11279561656293949,5.889629562452549,23.13080862883766,33.32360229360617,0.020679839711174042,6.195272372698775,62.67036313485377,Residential_Support
533.1421566064676,56.05087340779731,11.50710697773283,85.03937583662191,19.571092438767103,0.10444317998024229,5.682329210744491,26.977691421949253,58.65862203164142,4.76668824243287,9.137582086765502,99.54058378278904,Hospital_Priority
912.1881502297883,86.61889152655807,32.62309743852269,52.07853962853267,91.02013130385453,0.22402728906349606,5.074975265168152,18.569663475544463,69.10784828912863,17.265405613094075,6.555242741204186,111.49816011897134,Residential_Support
286.8276176914312,88.28056791884849,17.075289968298257,54.13417615290998,12.156009705553677,0.13525938542719582,1.516334856393641,25.404782513601923,61.730527441488626,16.69357223776714,11.945595644605207,115.7744778374629,Emergency_Priority
439.86377688384823,6.994401013863127,10.727588081297652,29.56961702384604,50.01168909126779,0.1777663073876339,8.284511596510622,39.17080270380259,46.6405338882545,22.09273321433011,7.833181701503674,115.73725150789089,Residential_Support
767.7735816158962,41.91050862867066,21.91811955525968,22.50747307653713,55.05612886912551,0.24052404908712421,9.99250807945486,32.97870444609191,72.99493532468608,0.9894641842481267,6.574501106133544,113.53760506115965,Residential_Support
267.35825721704134,58.30064830045513,24.478212417770166,43.7471244552075,85.06018909237049,0.19766513069588137,2.7493051903019357,19.173294766243085,60.52948771515332,23.853339251957866,14.876455659323748,118.43257739267803,Residential_Support
123.13091433735335,14.70699045503434,15.076906927003808,33.11401498354469,77.57732921085739,0.08302485685271647,2.1608040897672156,17.47036418951665,70.08921042882898,17.453398737636398,17.676751805882702,122.68972516186474,Residential_Support
325.2638802680796,76.54322167447717,11.321450084876494,56.25040670534837,81.73872068498972,0.14728551125406808,2.3558200570182226,26.12877216083823,74.2314506361187,8.186836932794586,8.022529253331044,116.56958898308255,Hospital_Priority
203.1602228913042,74.42352584372388,15.673764492942066,31.049789454032897,88.11108546016372,0.09423106735430142,1.5432211080314704,39.6987781867642,51.796143321005516,13.067504189422522,6.832398604152463,111.3948243013447,Hospital_Priority
933.2127697254444,90.33410137067946,30.37308285509723,30.34458023767068,52.846382844345314,0.28374520101225464,4.6140992377104135,34.83206431084214,55.30052988764158,23.981235534652676,14.905198301067268,129.01902803420367,Hospital_Priority
817.7143605861961,0.8486012083443017,12.467310317536192,85.7734238077887,80.22271181654543,0.25482269055169665,16.238634979311602,22.328085303202815,60.01333107448204,14.57116622335657,5.649105836194643,102.56168843723606,Balanced_Distribution
651.7335686849023,21.668424398900264,26.651110916709815,89.09710259948068,16.1229784964895,0.2964451704088104,10.680998113485666,15.657017712087496,78.33792607220147,21.24175777149527,8.575042595356416,123.81174415114066,Residential_Support
877.8875606783319,82.71867142453218,14.392359637245,92.31621564409325,50.00917804754849,0.27472409273718446,5.454802433660806,25.28222301556523,68.35944512962176,12.223292343926174,9.574483403838219,115.43944389295139,Hospital_Priority
813.4884730541587,67.05800508269354,15.870675207412582,71.0376832155434,12.7119407382677,0.18457304454439363,7.177950434286776,19.013432718423843,22.09579961132732,16.39078078805358,18.793759412493895,76.29377253029864,Residential_Support
227.24155594173405,89.43898536984908,21.79233649800096,77.8262378596902,92.37835587867346,0.2741714537863181,1.1574554192855986,19.507021531096314,45.752050939759656,24.984866205874706,10.26616512823946,100.51010380497014,Residential_Support
897.9310485654789,5.717965453026652,13.02476008161194,82.68385664319719,96.25724037576288,0.2279364949322198,17.102897852160012,19.057453996009293,72.12186057859643,14.899606809207466,12.988139434324076,119.06706081813726,Balanced_Distribution
562.3751298198682,59.696396571644286,15.196105083466385,69.41915443404983,17.55451542593465,0.19541192440602018,5.652207801104566,32.990191488135935,22.18246038434987,16.893622134042282,16.594995820225343,88.66126982675343,Hospital_Priority
817.0681474058595,56.904657489367416,20.46857234354062,44.768232852689685,57.936397996698446,0.1615421301019344,8.592199102516789,15.896035305233745,57.81366467875799,12.664953124715767,17.678120628718148,104.05277373742564,Residential_Support
901.2867349273185,3.567441636053237,19.890070164951005,31.72902488251431,39.26256457031822,0.22981255870600897,17.48985339451267,29.118321675302607,76.70030860032062,5.719960293549472,6.433414496270279,117.97200506544299,Residential_Support
352.1033012232707,51.35220769124835,32.47814457027196,37.79549803686126,40.82808561965902,0.20982935304987,4.028519048933484,33.813022094841244,38.713526473990115,29.203827342614765,16.31257654693086,118.04295245837697,Hospital_Priority
154.54932830129292,60.952031130992424,12.24346915379273,83.03105385537219,50.56300552379362,0.21512069616829482,1.5209706543767958,18.910228190424796,63.32945652358422,0.617143800215807,16.305913632971865,99.16274214719668,Residential_Support
266.5384044148446,19.12931742021072,35.8135220699903,72.20729287151309,21.255936872909565,0.16796289285454086,4.480985131175549,37.32327529154381,38.69145648842441,3.7261518180460906,18.174464329291553,97.91534792730586,Emergency_Priority
455.7523991949435,27.332958312466292,34.48696512218365,54.18468226446137,26.269317890552138,0.24264932514378756,7.038871095898556,16.953360747673848,58.40273063676495,21.381489600368376,16.484215973403586,113.22179695821077,Residential_Support
827.1140276263685,64.03473462977371,32.979749190758156,22.205380788533954,61.96317941151503,0.09789540887942012,7.7149426745910645,32.06765017131927,76.18870442923338,22.22063471416844,6.940062827562036,137.41705214228313,Hospital_Priority
867.6940540935262,46.83009475999583,19.281170873893977,39.96532778254124,11.688031849373946,0.2397549718114257,10.58151528588973,19.299111524243905,42.137129219918904,4.692461931694352,9.511318439146393,75.64002111500355,Residential_Support
56.604524004631166,85.80136575683268,34.686453566223626,74.66731198443227,63.98209198127807,0.24076748899353034,0.32263290215716106,35.15079473999046,77.6093296638804,19.01456308567381,11.350706923331305,143.12539441287598,Hospital_Priority
535.2099374486875,34.238176600918834,15.484062408678424,58.42904263212672,38.70254690080024,0.19350754698390304,7.650096689484602,29.284945068655055,42.93161833054943,26.54667238813481,6.698660901066146,105.46189668840545,Hospital_Priority
